id|record_type|cameo_title|compare_strings
58ce47e2fea250209c0a4e5e|Cameo.Phoenix.MilNonState.actors|FREE_PEOPLE_OF_GALILLEE_[ISRREB]|free+people+of+galillee
58ce47e2fea250209c0a4e5e|Cameo.Phoenix.MilNonState.actors|FREE_PEOPLE_OF_GALILLEE_[ISRREB]|galilee+liberators+
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|al-qaeda+in+the+arabian+peninsula
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|aqap
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|nasir+al-wuhayshi
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|nasser+al+wahayshi
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|nasir+abdel+karim+al-wuhayshi
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|naser+al-wahishi
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|nasser+al-wuhayshi
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|abu+basir
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|al-awlaki
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|al+awlaki
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|anwar+al-awlaki
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|anwar+al+awlaki
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|awlaqi
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|aulaqi
58ce47e2fea250209c0a4e5f|Cameo.Phoenix.MilNonState.actors|AL-QAEDA_IN_THE_ARABIAN_PENINSULA[IMG]|anwar+awlaki
58ce47e2fea250209c0a4e60|Cameo.Phoenix.MilNonState.actors|COMMUNIST_LIBERATION_FACTION_[GRCREB]|communist+liberation+faction
58ce47e2fea250209c0a4e61|Cameo.Phoenix.MilNonState.actors|TAKFIR_WA_HIJRA_[INTREB]|takfir+wa+hijra
58ce47e2fea250209c0a4e61|Cameo.Phoenix.MilNonState.actors|TAKFIR_WA_HIJRA_[INTREB]|martyrs+for+morocco+
58ce47e2fea250209c0a4e61|Cameo.Phoenix.MilNonState.actors|TAKFIR_WA_HIJRA_[INTREB]|rejection+of+sins+and+exodus+
58ce47e2fea250209c0a4e62|Cameo.Phoenix.MilNonState.actors|MARA_SALVATRUCHAS_[INTREB]|mara+salvatruchas
58ce47e2fea250209c0a4e62|Cameo.Phoenix.MilNonState.actors|MARA_SALVATRUCHAS_[INTREB]|ms-13+
58ce47e2fea250209c0a4e63|Cameo.Phoenix.MilNonState.actors|IRAQI_REVENGE_BRIGADES_[IRQREB]|iraqi+revenge+brigades
58ce47e2fea250209c0a4e63|Cameo.Phoenix.MilNonState.actors|IRAQI_REVENGE_BRIGADES_[IRQREB]|al-isawi+martyr+brigade+
58ce47e2fea250209c0a4e63|Cameo.Phoenix.MilNonState.actors|IRAQI_REVENGE_BRIGADES_[IRQREB]|brigades+of+vengeance+
58ce47e2fea250209c0a4e63|Cameo.Phoenix.MilNonState.actors|IRAQI_REVENGE_BRIGADES_[IRQREB]|iraqi+vengeance+brigades+
58ce47e2fea250209c0a4e64|Cameo.Phoenix.MilNonState.actors|IDUWINI_YOUTHS_[NGAREB]|iduwini+youths
58ce47e2fea250209c0a4e64|Cameo.Phoenix.MilNonState.actors|IDUWINI_YOUTHS_[NGAREB]|ijaw+youth+movement+
58ce47e2fea250209c0a4e65|Cameo.Phoenix.MilNonState.actors|ETHNOCACERISTA_[PERREB]|ethnocacerista
58ce47e2fea250209c0a4e65|Cameo.Phoenix.MilNonState.actors|ETHNOCACERISTA_[PERREB]|movimiento+nacionalista+etnocacerista+
58ce47e2fea250209c0a4e66|Cameo.Phoenix.MilNonState.actors|BRIGADES_OF_IMAM_AL-HASSAN_AL-BASRI_[IRQREB]|brigades+of+imam+al-hassan+al-basri
58ce47e2fea250209c0a4e66|Cameo.Phoenix.MilNonState.actors|BRIGADES_OF_IMAM_AL-HASSAN_AL-BASRI_[IRQREB]|al-hassan+al-basri+battalions+
58ce47e2fea250209c0a4e66|Cameo.Phoenix.MilNonState.actors|BRIGADES_OF_IMAM_AL-HASSAN_AL-BASRI_[IRQREB]|al-imam+al-hassan+al-basri+brigades+
58ce47e2fea250209c0a4e66|Cameo.Phoenix.MilNonState.actors|BRIGADES_OF_IMAM_AL-HASSAN_AL-BASRI_[IRQREB]|hassan+al-basri+brigade+
58ce47e2fea250209c0a4e67|Cameo.Phoenix.MilNonState.actors|AL-AHWAL_BRIGADES_[IRQREB]|al-ahwal+brigades
58ce47e2fea250209c0a4e67|Cameo.Phoenix.MilNonState.actors|AL-AHWAL_BRIGADES_[IRQREB]|al-ahwal+horrors+brigades+
58ce47e2fea250209c0a4e67|Cameo.Phoenix.MilNonState.actors|AL-AHWAL_BRIGADES_[IRQREB]|calamities+brigades+
58ce47e2fea250209c0a4e67|Cameo.Phoenix.MilNonState.actors|AL-AHWAL_BRIGADES_[IRQREB]|horrors+brigades+
58ce47e2fea250209c0a4e68|Cameo.Phoenix.MilNonState.actors|AL-ISLAMBOULI_BRIGADES_OF_AL-QAEDA_[PAKREB]|al-islambouli+brigades+of+al-qaeda
58ce47e2fea250209c0a4e68|Cameo.Phoenix.MilNonState.actors|AL-ISLAMBOULI_BRIGADES_OF_AL-QAEDA_[PAKREB]|al-islambouli+brigades+
58ce47e2fea250209c0a4e68|Cameo.Phoenix.MilNonState.actors|AL-ISLAMBOULI_BRIGADES_OF_AL-QAEDA_[PAKREB]|al-qaeda+organization+
58ce47e2fea250209c0a4e68|Cameo.Phoenix.MilNonState.actors|AL-ISLAMBOULI_BRIGADES_OF_AL-QAEDA_[PAKREB]|islambouli+brigade+of+martyrs+
58ce47e2fea250209c0a4e68|Cameo.Phoenix.MilNonState.actors|AL-ISLAMBOULI_BRIGADES_OF_AL-QAEDA_[PAKREB]|platoon+of+marytr+khaled+islambouli+
58ce47e2fea250209c0a4e69|Cameo.Phoenix.MilNonState.actors|JAMATUL_MUJAHEDIN_BANGLADESH_[BGDREB]|jamatul+mujahedin+bangladesh
58ce47e2fea250209c0a4e6a|Cameo.Phoenix.MilNonState.actors|REVENGE_OF_THE_HEBREW_BABIES_[MEAREB]|revenge+of+the+hebrew+babies
58ce47e2fea250209c0a4e6b|Cameo.Phoenix.MilNonState.actors|SOLDIERS_OF_THE_PROPHET'S_COMPANIONS_[IRQREB]|soldiers+of+the+prophet's+companions
58ce47e2fea250209c0a4e6c|Cameo.Phoenix.MilNonState.actors|ARMY_FOR_THE_LIBERATION_OF_KURDISTAN_[LBNREB]|army+for+the+liberation+of+kurdistan
58ce47e2fea250209c0a4e6d|Cameo.Phoenix.MilNonState.actors|JUND_AL-SHAM_[MEAREB]|jund+al-sham
58ce47e2fea250209c0a4e6d|Cameo.Phoenix.MilNonState.actors|JUND_AL-SHAM_[MEAREB]|army+of+the+levant+
58ce47e2fea250209c0a4e6d|Cameo.Phoenix.MilNonState.actors|JUND_AL-SHAM_[MEAREB]|soldiers+of+greater+syria+
58ce47e2fea250209c0a4e6e|Cameo.Phoenix.MilNonState.actors|BRIGADES_OF_MARTYR_AHMED_YASSIN_[IRQREB]|brigades+of+martyr+ahmed+yassin
58ce47e2fea250209c0a4e6f|Cameo.Phoenix.MilNonState.actors|COMMUNIST_PARTY_OF_INDIA-MAOIST_[INDREB]|communist+party+of+india-maoist
58ce47e2fea250209c0a4e6f|Cameo.Phoenix.MilNonState.actors|COMMUNIST_PARTY_OF_INDIA-MAOIST_[INDREB]|naxalites++
58ce47e2fea250209c0a4e70|Cameo.Phoenix.MilNonState.actors|FRONT_FOR_THE_LIBERATION_OF_LEBANON_FROM_FOREIGNERS[LBNREB]|front+for+the+liberation+of+lebanon+from+foreigners
58ce47e2fea250209c0a4e71|Cameo.Phoenix.MilNonState.actors|MOHAJIR_QAMI_MOVEMENT-HAQIQI[PAKREB]|mohajir+qami+movement-haqiqi
58ce47e2fea250209c0a4e71|Cameo.Phoenix.MilNonState.actors|MOHAJIR_QAMI_MOVEMENT-HAQIQI[PAKREB]|real+mohajir+qami+movement+
58ce47e2fea250209c0a4e72|Cameo.Phoenix.MilNonState.actors|PROTECTORS_OF_ISLAM_BRIGADE_[IRQREB]|protectors+of+islam+brigade
58ce47e2fea250209c0a4e73|Cameo.Phoenix.MilNonState.actors|USD_ALLAH_[IRQREB]|usd+allah
58ce47e2fea250209c0a4e74|Cameo.Phoenix.MilNonState.actors|AL-FATAH_UPRISING_[MEAREB]|al-fatah+uprising
58ce47e2fea250209c0a4e74|Cameo.Phoenix.MilNonState.actors|AL-FATAH_UPRISING_[MEAREB]|fatah+abu+musa+
58ce47e2fea250209c0a4e75|Cameo.Phoenix.MilNonState.actors|COMMITTEE_OF_SOLIDARITY_WITH_ARAB_AND_MIDDLE_EAST_POLITICAL_PRISONERS[INTREB]|committee+of+solidarity+with+arab+and+middle+east+political+prisoners
58ce47e2fea250209c0a4e76|Cameo.Phoenix.MilNonState.actors|JUSTICE_ARMY_OF_DEFENSELESS_PEOPLE[MEXREB]|justice+army+of+defenseless+people
58ce47e2fea250209c0a4e76|Cameo.Phoenix.MilNonState.actors|JUSTICE_ARMY_OF_DEFENSELESS_PEOPLE[MEXREB]|avenging+army+of+defenseless+people+
58ce47e2fea250209c0a4e77|Cameo.Phoenix.MilNonState.actors|KANGLEI_YAWOL_KANNA_LUP[INDREB]|kanglei+yawol+kanna+lup
58ce47e2fea250209c0a4e77|Cameo.Phoenix.MilNonState.actors|KANGLEI_YAWOL_KANNA_LUP[INDREB]|kanglei+yaol+kanba+lup+
58ce47e2fea250209c0a4e77|Cameo.Phoenix.MilNonState.actors|KANGLEI_YAWOL_KANNA_LUP[INDREB]|organization+to+save+the+revolutionary+movement+in+manipur+
58ce47e2fea250209c0a4e78|Cameo.Phoenix.MilNonState.actors|KHRISTOS_KASIMIS_REVOLUTIONARY_GROUP_FOR_INTERNATIONAL_SOLIDARITY_[GRCREB]|khristos+kasimis+revolutionary+group+for+international+solidarity
58ce47e2fea250209c0a4e79|Cameo.Phoenix.MilNonState.actors|RED_FLAG_(VENEZUELA)_[VENREB]|red+flag+
58ce47e2fea250209c0a4e79|Cameo.Phoenix.MilNonState.actors|RED_FLAG_(VENEZUELA)_[VENREB]|red+banner+
58ce47e2fea250209c0a4e7a|Cameo.Phoenix.MilNonState.actors|YOUNG_LIBERATORS_OF_PATTANI_[THAREB]|young+liberators+of+pattani
58ce47e2fea250209c0a4e7b|Cameo.Phoenix.MilNonState.actors|ANARKHIKI_OMADHA_20_LOULI_[GRCREB]|anarkhiki+omadha+20+louli
58ce47e2fea250209c0a4e7b|Cameo.Phoenix.MilNonState.actors|ANARKHIKI_OMADHA_20_LOULI_[GRCREB]|anarchy+group+of+the+20th+of+july+
58ce47e2fea250209c0a4e7c|Cameo.Phoenix.MilNonState.actors|BODO_LIBERATION_TIGERS[SASREB]|bodo+liberation+tigers
58ce47e2fea250209c0a4e7c|Cameo.Phoenix.MilNonState.actors|BODO_LIBERATION_TIGERS[SASREB]|bodo+liberation+tiger+force
58ce47e2fea250209c0a4e7c|Cameo.Phoenix.MilNonState.actors|BODO_LIBERATION_TIGERS[SASREB]|terrorist+group+of+assam+
58ce47e2fea250209c0a4e7d|Cameo.Phoenix.MilNonState.actors|CYPRIOT_NATIONALIST_ORGANIZATION[CYPREB]|cypriot+nationalist+organization
58ce47e2fea250209c0a4e7e|Cameo.Phoenix.MilNonState.actors|ERITREAN_ISLAMIC_JIHAD_MOVEMENT[EAFREB]|eritrean+islamic+jihad+movement
58ce47e2fea250209c0a4e7e|Cameo.Phoenix.MilNonState.actors|ERITREAN_ISLAMIC_JIHAD_MOVEMENT[EAFREB]|abu+sihel+movement+
58ce47e2fea250209c0a4e7e|Cameo.Phoenix.MilNonState.actors|ERITREAN_ISLAMIC_JIHAD_MOVEMENT[EAFREB]|eritrean+islamic+jihad+
58ce47e2fea250209c0a4e7e|Cameo.Phoenix.MilNonState.actors|ERITREAN_ISLAMIC_JIHAD_MOVEMENT[EAFREB]|eritrean+islamic+reform+movement+
58ce47e2fea250209c0a4e7e|Cameo.Phoenix.MilNonState.actors|ERITREAN_ISLAMIC_JIHAD_MOVEMENT[EAFREB]|islamic+salvation+movement
58ce47e2fea250209c0a4e7e|Cameo.Phoenix.MilNonState.actors|ERITREAN_ISLAMIC_JIHAD_MOVEMENT[EAFREB]|harakat+al+khalas+al+islami
58ce47e2fea250209c0a4e7f|Cameo.Phoenix.MilNonState.actors|KARENNI_NATIONAL_PROGRESSIVE_PARTY_[SEAREB]|karenni+national+progressive+party
58ce47e2fea250209c0a4e80|Cameo.Phoenix.MilNonState.actors|NINAWA_MUJAHIDEEN_IN_THE_CITY_OF_MOSUL_[IRQREB]|ninawa+mujahideen+in+the+city+of+mosul
58ce47e2fea250209c0a4e80|Cameo.Phoenix.MilNonState.actors|NINAWA_MUJAHIDEEN_IN_THE_CITY_OF_MOSUL_[IRQREB]|mujahideen+of+nineveh+
58ce47e2fea250209c0a4e81|Cameo.Phoenix.MilNonState.actors|REBOLUSYONARYONG_HUKBONG_BAYAN[PHLREB]|rebolusyonaryong+hukbong+bayan
58ce47e2fea250209c0a4e82|Cameo.Phoenix.MilNonState.actors|POPULAR_REVOLUTIONARY_ARMY_[MEXREB]|popular+revolutionary+army
58ce47e2fea250209c0a4e83|Cameo.Phoenix.MilNonState.actors|ABU_AL-ABBAS_[IRQREB]|abu+al-abbas
58ce47e2fea250209c0a4e84|Cameo.Phoenix.MilNonState.actors|AL-BARA_BIN_MALEK_BRIGADES_[MEAREB]|al-bara+bin+malek+brigades
58ce47e2fea250209c0a4e84|Cameo.Phoenix.MilNonState.actors|AL-BARA_BIN_MALEK_BRIGADES_[MEAREB]|al-bara+bin+malek+martyrs+brigades+
58ce47e2fea250209c0a4e85|Cameo.Phoenix.MilNonState.actors|FALLUJAH_MUJAHIDEEN_[IRQREB]|fallujah+mujahideen
58ce47e2fea250209c0a4e86|Cameo.Phoenix.MilNonState.actors|ISLAMIC_GLORY_BRIGADES_IN_THE_LAND_OF_THE_NILE_[EGYREB]|islamic+glory+brigades+in+the+land+of+the+nile
58ce47e2fea250209c0a4e86|Cameo.Phoenix.MilNonState.actors|ISLAMIC_GLORY_BRIGADES_IN_THE_LAND_OF_THE_NILE_[EGYREB]|islamic+brigades+of+pride+in+egypt+
58ce47e2fea250209c0a4e86|Cameo.Phoenix.MilNonState.actors|ISLAMIC_GLORY_BRIGADES_IN_THE_LAND_OF_THE_NILE_[EGYREB]|islamic+pride+brigades+in+the+land+of+the+nile+
58ce47e2fea250209c0a4e86|Cameo.Phoenix.MilNonState.actors|ISLAMIC_GLORY_BRIGADES_IN_THE_LAND_OF_THE_NILE_[EGYREB]|kata'ib+al-izz+al-islamiyah+fi+ard+al-nil+
58ce47e2fea250209c0a4e87|Cameo.Phoenix.MilNonState.actors|KATA'IB_AL-JUNAYD_AL-JIHADIYAH_[IRQREB]|kata'ib+al-junayd+al-jihadiyah
58ce47e2fea250209c0a4e87|Cameo.Phoenix.MilNonState.actors|KATA'IB_AL-JUNAYD_AL-JIHADIYAH_[IRQREB]|junayd+jihadist+brigades+
58ce47e2fea250209c0a4e88|Cameo.Phoenix.MilNonState.actors|RUSSIAN_NATIONAL_BOLSHEVIST_PARTY_[INTREB]|russian+national+bolshevist+party
58ce47e2fea250209c0a4e89|Cameo.Phoenix.MilNonState.actors|ACTION_GROUP_EXTREME_BEATE_[DNKREB]|action+group+extreme+beate
58ce47e2fea250209c0a4e8a|Cameo.Phoenix.MilNonState.actors|ALI_BIN_ABU_TALIB_JIHAD_ORGANIZATION_[IRQREB]|ali+bin+abu+talib+jihad+organization
58ce47e2fea250209c0a4e8a|Cameo.Phoenix.MilNonState.actors|ALI_BIN_ABU_TALIB_JIHAD_ORGANIZATION_[IRQREB]|ali+bin+abu+talib+brigades+
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|battalion+of+the+martyr+abdullah+azzam
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|al-qaeda+in+the+levant+and+egypt+
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|al-qaida+in+syria+and+egypt+
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|martyr+abdallah+azzam+brigades+
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|al-qaidah+organization+-+the+land+of+al-sham+and+al-kananah+
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|tanzim+al-qaida+fi+balad+ash-sham+wa+ard+al-kinanah+
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|abdullah+azzam+shaheed+brigade++
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|$+wikipedia
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|ziad+al+jarrah+battalion+++
58ce47e2fea250209c0a4e8b|Cameo.Phoenix.MilNonState.actors|BATTALION_OF_THE_MARTYR_ABDULLAH_AZZAM_[MEAREB]|$+lebanese+branch+--+wikipedia
58ce47e2fea250209c0a4e8c|Cameo.Phoenix.MilNonState.actors|MUADH_IBN_JABAL_BRIGADE_[IRQREB]|muadh+ibn+jabal+brigade
58ce47e2fea250209c0a4e8d|Cameo.Phoenix.MilNonState.actors|TAWHID_ISLAMIC_BRIGADES_[EGYREB]|tawhid+islamic+brigades
58ce47e2fea250209c0a4e8e|Cameo.Phoenix.MilNonState.actors|ARBAV_MARTYRS_OF_KHUZESTAN_[IRNREB]|arbav+martyrs+of+khuzestan
58ce47e2fea250209c0a4e8f|Cameo.Phoenix.MilNonState.actors|BABBAR_KHALSA_INTERNATIONAL[INDREB]|babbar+khalsa+international
58ce47e2fea250209c0a4e90|Cameo.Phoenix.MilNonState.actors|JUND_ALLAH_ORGANIZATION_FOR_THE_SUNNI_MUJAHIDEEN_IN_IRAN_[IRNREB]|jund+allah+organization+for+the+sunni+mujahideen+in+iran
58ce47e2fea250209c0a4e91|Cameo.Phoenix.MilNonState.actors|KURDISH_DEMOCRATIC_PARTY_[IRQREB]|kurdish+democratic+party
58ce47e2fea250209c0a4e92|Cameo.Phoenix.MilNonState.actors|POPULAR_REVOLUTIONARY_RESISTANCE_ORGANIZATION_[LBNREB]|popular+revolutionary+resistance+organization
58ce47e2fea250209c0a4e92|Cameo.Phoenix.MilNonState.actors|POPULAR_REVOLUTIONARY_RESISTANCE_ORGANIZATION_[LBNREB]|revolutionary+popular+resistance+organization+
58ce47e2fea250209c0a4e93|Cameo.Phoenix.MilNonState.actors|MUJAHIDEEN_SHURA_COUNCIL_[IRQREB]|mujahideen+shura+council
58ce47e2fea250209c0a4e93|Cameo.Phoenix.MilNonState.actors|MUJAHIDEEN_SHURA_COUNCIL_[IRQREB]|shura+council+of+the+mujahideen+of+iraq+
58ce47e2fea250209c0a4e94|Cameo.Phoenix.MilNonState.actors|STRUGGLERS_FOR_THE_UNITY_AND_FREEDOM_OF_GREATER_SYRIA_[LBNREB]|strugglers+for+the+unity+and+freedom+of+greater+syria
58ce47e2fea250209c0a4e95|Cameo.Phoenix.MilNonState.actors|MARIANO_MORENO_NATIONAL_LIBERATION_COMMANDO_[ARGREB]|mariano+moreno+national+liberation+commando
58ce47e2fea250209c0a4e96|Cameo.Phoenix.MilNonState.actors|SECRET_ORGANIZATION_OF_AL-QAEDA_IN_EUROPE_[GBRREB]|secret+organization+of+al-qaeda+in+europe
58ce47e2fea250209c0a4e97|Cameo.Phoenix.MilNonState.actors|THE_NATIONAL_ANTI-CORRUPTION_FRONT_[BOLREB]|the+national+anti-corruption+front
58ce47e2fea250209c0a4e98|Cameo.Phoenix.MilNonState.actors|ISLAMIC_JIHAD_GROUP_(UZBEKISTAN)_[UZBREB]|islamic+jihad+group+
58ce47e2fea250209c0a4e98|Cameo.Phoenix.MilNonState.actors|ISLAMIC_JIHAD_GROUP_(UZBEKISTAN)_[UZBREB]|iju+
58ce47e2fea250209c0a4e98|Cameo.Phoenix.MilNonState.actors|ISLAMIC_JIHAD_GROUP_(UZBEKISTAN)_[UZBREB]|islamic+jihad+union+
58ce47e2fea250209c0a4e99|Cameo.Phoenix.MilNonState.actors|AKHIL_KRANTIKARI_[NPLREB]|akhil+krantikari
58ce47e2fea250209c0a4e99|Cameo.Phoenix.MilNonState.actors|AKHIL_KRANTIKARI_[NPLREB]|all+nepal+national+independent+students+union+
58ce47e2fea250209c0a4e9a|Cameo.Phoenix.MilNonState.actors|UNITED_NATIONAL_LIBERATION_FRONT[ASAREB]|united+national+liberation+front
58ce47e2fea250209c0a4e9b|Cameo.Phoenix.MilNonState.actors|NATIONAL_SOCIALIST_COUNCIL_OF_NAGALAND-ISAK-MUIVAH[INDREB]|national+socialist+council+of+nagaland-isak-muivah
58ce47e2fea250209c0a4e9c|Cameo.Phoenix.MilNonState.actors|KANGLEIPAK_COMMUNIST_PARTY_[INDREB]|kangleipak+communist+party
58ce47e2fea250209c0a4e9d|Cameo.Phoenix.MilNonState.actors|JAGRATA_MUSLIM_JANATA_BANGLADESH_[BGDREB]|jagrata+muslim+janata+bangladesh
58ce47e2fea250209c0a4e9d|Cameo.Phoenix.MilNonState.actors|JAGRATA_MUSLIM_JANATA_BANGLADESH_[BGDREB]|awakened+muslim+masses+of+bangladesh+
58ce47e2fea250209c0a4e9d|Cameo.Phoenix.MilNonState.actors|JAGRATA_MUSLIM_JANATA_BANGLADESH_[BGDREB]|jamaatul+mujahedin+bangladesh
58ce47e2fea250209c0a4e9e|Cameo.Phoenix.MilNonState.actors|NATIONAL_SOCIALIST_COUNCIL_OF_NAGALAND-KHAPLANG[ASAREB]|national+socialist+council+of+nagaland-khaplang
58ce47e2fea250209c0a4e9f|Cameo.Phoenix.MilNonState.actors|ISLAMIC_FRONT_FOR_IRAQI_RESISTANCE_-_SALAH-AL-DIN_AL-AYYUBI_BRIGADES_[IRQREB]|islamic+front+for+iraqi+resistance+-+salah-al-din+al-ayyubi+brigades
58ce47e2fea250209c0a4ea0|Cameo.Phoenix.MilNonState.actors|AL-FURSAN_BRIGADES_[IRQREB]|al-fursan+brigades
58ce47e2fea250209c0a4ea0|Cameo.Phoenix.MilNonState.actors|AL-FURSAN_BRIGADES_[IRQREB]|brigade+of+knights+
58ce47e2fea250209c0a4ea0|Cameo.Phoenix.MilNonState.actors|AL-FURSAN_BRIGADES_[IRQREB]|knights+brigades+
58ce47e2fea250209c0a4ea1|Cameo.Phoenix.MilNonState.actors|UNITED_PEOPLE'S_DEMOCRATIC_FRONT[BGDREB]|united+people's+democratic+front
58ce47e2fea250209c0a4ea2|Cameo.Phoenix.MilNonState.actors|JANUARY_31_POPULAR_FRONT_[GTMREB]|january+31+popular+front
58ce47e2fea250209c0a4ea3|Cameo.Phoenix.MilNonState.actors|AL-AHWAZ_ARAB_PEOPLE'S_DEMOCRATIC_FRONT_[INTREB]|al-ahwaz+arab+people's+democratic+front
58ce47e2fea250209c0a4ea3|Cameo.Phoenix.MilNonState.actors|AL-AHWAZ_ARAB_PEOPLE'S_DEMOCRATIC_FRONT_[INTREB]|al-ahwaz+arab+popular+democratic+front+
58ce47e2fea250209c0a4ea3|Cameo.Phoenix.MilNonState.actors|AL-AHWAZ_ARAB_PEOPLE'S_DEMOCRATIC_FRONT_[INTREB]|arab+peoples+democratic+front+
58ce47e2fea250209c0a4ea3|Cameo.Phoenix.MilNonState.actors|AL-AHWAZ_ARAB_PEOPLE'S_DEMOCRATIC_FRONT_[INTREB]|democratic+popular+front+for+the+arab+people+of+ahwaz+
58ce47e2fea250209c0a4ea4|Cameo.Phoenix.MilNonState.actors|ARMY_FOR_IRAN'S_NATIONAL_LIBERATION_[GRCREB]|army+for+iran's+national+liberation
58ce47e2fea250209c0a4ea5|Cameo.Phoenix.MilNonState.actors|COMMANDO_OF_CROATIAN_REVOLUTIONARIES_IN_EUROPE_[DEUREB]|commando+of+croatian+revolutionaries+in+europe
58ce47e2fea250209c0a4ea6|Cameo.Phoenix.MilNonState.actors|IRAQI_LIBERATION_ARMY_[MEAREB]|iraqi+liberation+army
58ce47e2fea250209c0a4ea7|Cameo.Phoenix.MilNonState.actors|ISLAMI_INQILABI_MAHAZ_[SASREB]|islami+inqilabi+mahaz
58ce47e2fea250209c0a4ea7|Cameo.Phoenix.MilNonState.actors|ISLAMI_INQILABI_MAHAZ_[SASREB]|islamic+revolutionary+group+
58ce47e2fea250209c0a4ea8|Cameo.Phoenix.MilNonState.actors|NATIONAL_MOVEMENT_FOR_THE_RESTORATION_OF_PAKISTANI_SOVEREIGNTY_[PAKREB]|national+movement+for+the+restoration+of+pakistani+sovereignty
58ce47e2fea250209c0a4ea9|Cameo.Phoenix.MilNonState.actors|NEW_PATTANI_UNITED_LIBERATION_ORGANIZATION[THAREB]|new+pattani+united+liberation+organization
58ce47e2fea250209c0a4eaa|Cameo.Phoenix.MilNonState.actors|PEOPLE'S_VANGUARD_ORGANIZATION_[CRIREB]|people's+vanguard+organization
58ce47e2fea250209c0a4eab|Cameo.Phoenix.MilNonState.actors|PARBATYA_CHATTAGRAM_JANA_SANGHATI_SAMITY[BGDREB]|parbatya+chattagram+jana+sanghati+samity
58ce47e2fea250209c0a4eab|Cameo.Phoenix.MilNonState.actors|PARBATYA_CHATTAGRAM_JANA_SANGHATI_SAMITY[BGDREB]|chittagong+hill+tracts+united+people's+party+
58ce47e2fea250209c0a4eac|Cameo.Phoenix.MilNonState.actors|MILITARY_WING_OF_THE_GREATER_SYRIAN_ARMY_[QATREB]|military+wing+of+the+greater+syrian+army
58ce47e2fea250209c0a4ead|Cameo.Phoenix.MilNonState.actors|AL-BARQ_[SASREB]|al-barq
58ce47e2fea250209c0a4ead|Cameo.Phoenix.MilNonState.actors|AL-BARQ_[SASREB]|al-buraq+
